Job_ID,skill,Job_Title,City,Location_Tier,Experience_Level,Work_Mode,Salary_LPA,Date_Posted
IND2028526,Power BI,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,27.8,2025-03-03
IND2028526,Data Visualization,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,27.8,2025-03-03
IND2028526,Excel,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,27.8,2025-03-03
IND2028526,SQL,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,27.8,2025-03-03
IND2028534,Python,Data Analyst,Kolkata,Tier 2,Junior (1-3 yrs),Hybrid,6.2,2025-11-07
IND2028534,Power BI,Data Analyst,Kolkata,Tier 2,Junior (1-3 yrs),Hybrid,6.2,2025-11-07
IND2028534,Tableau,Data Analyst,Kolkata,Tier 2,Junior (1-3 yrs),Hybrid,6.2,2025-11-07
IND2028534,SQL,Data Analyst,Kolkata,Tier 2,Junior (1-3 yrs),Hybrid,6.2,2025-11-07
IND2028534,Excel,Data Analyst,Kolkata,Tier 2,Junior (1-3 yrs),Hybrid,6.2,2025-11-07
IND2028545,ETL,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,52.4,2025-05-19
IND2028545,Spark,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,52.4,2025-05-19
IND2028545,Airflow,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,52.4,2025-05-19
IND2028545,dbt,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),Hybrid,52.4,2025-05-19
IND2028553,SQL,Business Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,2.3,2024-09-27
IND2028553,JIRA,Business Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,2.3,2024-09-27
IND2028553,Agile,Business Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,2.3,2024-09-27
IND2028553,Requirements Gathering,Business Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,2.3,2024-09-27
IND2028553,Power BI,Business Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,2.3,2024-09-27
IND2028554,Python,Data Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),On-Site,32.2,2026-01-01
IND2028554,Excel,Data Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),On-Site,32.2,2026-01-01
IND2028554,Statistics,Data Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),On-Site,32.2,2026-01-01
IND2028554,Power BI,Data Analyst,Hyderabad,Tier 1,Senior (6-10 yrs),On-Site,32.2,2026-01-01
IND2028572,Kafka,Data Engineer,Bhubaneswar,Tier 2,Senior (6-10 yrs),On-Site,37.9,2025-09-30
IND2028572,Airflow,Data Engineer,Bhubaneswar,Tier 2,Senior (6-10 yrs),On-Site,37.9,2025-09-30
IND2028572,Spark,Data Engineer,Bhubaneswar,Tier 2,Senior (6-10 yrs),On-Site,37.9,2025-09-30
IND2028572,AWS,Data Engineer,Bhubaneswar,Tier 2,Senior (6-10 yrs),On-Site,37.9,2025-09-30
IND2028577,Tableau,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028577,Python,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028577,Statistics,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028577,Excel,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028577,Data Visualization,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028577,Power BI,Data Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2024-10-16
IND2028580,Statistics,Data Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,44.4,2025-04-22
IND2028580,Data Visualization,Data Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,44.4,2025-04-22
IND2028580,Python,Data Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,44.4,2025-04-22
IND2028580,Excel,Data Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,44.4,2025-04-22
IND2028586,Power BI,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028586,Excel,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028586,Requirements Gathering,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028586,Agile,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028586,JIRA,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028586,SQL,Business Analyst,Chennai,Tier 1,Junior (1-3 yrs),Hybrid,9.4,2024-07-29
IND2028588,Tableau,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028588,NLP,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028588,Scikit-learn,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028588,Python,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028588,Deep Learning,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028588,Statistics,Data Scientist,Pune,Tier 1,Mid (3-6 yrs),On-Site,19.7,2025-09-21
IND2028604,SQL,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.9,2025-02-15
IND2028604,Data Visualization,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.9,2025-02-15
IND2028604,Power BI,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.9,2025-02-15
IND2028618,SQL,Business Analyst,Nagpur,Tier 2,Lead (10+ yrs),Hybrid,72.5,2025-03-27
IND2028618,Requirements Gathering,Business Analyst,Nagpur,Tier 2,Lead (10+ yrs),Hybrid,72.5,2025-03-27
IND2028618,Agile,Business Analyst,Nagpur,Tier 2,Lead (10+ yrs),Hybrid,72.5,2025-03-27
IND2028618,Excel,Business Analyst,Nagpur,Tier 2,Lead (10+ yrs),Hybrid,72.5,2025-03-27
IND2028627,Python,Data Scientist,Lucknow,Tier 2,Senior (6-10 yrs),Hybrid,65.2,2025-10-30
IND2028627,Statistics,Data Scientist,Lucknow,Tier 2,Senior (6-10 yrs),Hybrid,65.2,2025-10-30
IND2028627,Tableau,Data Scientist,Lucknow,Tier 2,Senior (6-10 yrs),Hybrid,65.2,2025-10-30
IND2028627,NLP,Data Scientist,Lucknow,Tier 2,Senior (6-10 yrs),Hybrid,65.2,2025-10-30
IND2028629,Data Visualization,Data Analyst,Pune,Tier 1,Junior (1-3 yrs),Hybrid,11.7,2025-05-25
IND2028629,Excel,Data Analyst,Pune,Tier 1,Junior (1-3 yrs),Hybrid,11.7,2025-05-25
IND2028629,SQL,Data Analyst,Pune,Tier 1,Junior (1-3 yrs),Hybrid,11.7,2025-05-25
IND2028630,Statistics,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),Hybrid,6.7,2025-06-18
IND2028630,Machine Learning,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),Hybrid,6.7,2025-06-18
IND2028630,Tableau,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),Hybrid,6.7,2025-06-18
IND2028630,NLP,Data Scientist,Hyderabad,Tier 1,Fresher (0-1 yr),Hybrid,6.7,2025-06-18
IND2028632,SQL,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,5.0,2024-07-18
IND2028632,Power BI,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,5.0,2024-07-18
IND2028632,Data Visualization,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,5.0,2024-07-18
IND2028650,Data Visualization,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,1.7,2025-10-25
IND2028650,Power BI,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,1.7,2025-10-25
IND2028650,Excel,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,1.7,2025-10-25
IND2028650,Statistics,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,1.7,2025-10-25
IND2028650,Tableau,Data Analyst,Chennai,Tier 1,Senior (6-10 yrs),Hybrid,1.7,2025-10-25
IND2028654,Tableau,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,3.9,2025-03-12
IND2028654,Power BI,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,3.9,2025-03-12
IND2028654,Data Visualization,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,3.9,2025-03-12
IND2028654,SQL,Data Analyst,Delhi,Tier 1,Fresher (0-1 yr),On-Site,3.9,2025-03-12
IND2028657,Deep Learning,Data Scientist,Bangalore,Tier 1,Lead (10+ yrs),On-Site,64.9,2024-06-10
IND2028657,NLP,Data Scientist,Bangalore,Tier 1,Lead (10+ yrs),On-Site,64.9,2024-06-10
IND2028657,TensorFlow,Data Scientist,Bangalore,Tier 1,Lead (10+ yrs),On-Site,64.9,2024-06-10
IND2028657,Python,Data Scientist,Bangalore,Tier 1,Lead (10+ yrs),On-Site,64.9,2024-06-10
IND2028657,Tableau,Data Scientist,Bangalore,Tier 1,Lead (10+ yrs),On-Site,64.9,2024-06-10
IND2028671,TensorFlow,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,16.1,2025-12-22
IND2028671,Tableau,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,16.1,2025-12-22
IND2028671,Python,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,16.1,2025-12-22
IND2028671,NLP,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,16.1,2025-12-22
IND2028671,Scikit-learn,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,16.1,2025-12-22
IND2028677,Excel,Business Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,31.0,2024-12-14
IND2028677,JIRA,Business Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,31.0,2024-12-14
IND2028677,Agile,Business Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,31.0,2024-12-14
IND2028677,Power BI,Business Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,31.0,2024-12-14
IND2028677,Requirements Gathering,Business Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,31.0,2024-12-14
IND2028683,Excel,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,10.2,2024-12-25
IND2028683,Data Visualization,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,10.2,2024-12-25
IND2028683,Python,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,10.2,2024-12-25
IND2028683,Power BI,Data Analyst,Remote,Remote,Mid (3-6 yrs),Remote,10.2,2024-12-25
IND2028688,Deep Learning,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),Hybrid,6.8,2025-10-13
IND2028688,Scikit-learn,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),Hybrid,6.8,2025-10-13
IND2028688,Pandas,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),Hybrid,6.8,2025-10-13
IND2028692,Kafka,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,71.6,2025-12-26
IND2028692,AWS,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,71.6,2025-12-26
IND2028692,Airflow,Data Engineer,Hyderabad,Tier 1,Lead (10+ yrs),On-Site,71.6,2025-12-26
IND2028694,Deep Learning,Data Scientist,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,26.4,2025-05-17
IND2028694,Scikit-learn,Data Scientist,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,26.4,2025-05-17
IND2028694,SQL,Data Scientist,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,26.4,2025-05-17
IND2028694,Python,Data Scientist,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,26.4,2025-05-17
IND2028694,Machine Learning,Data Scientist,Hyderabad,Tier 1,Mid (3-6 yrs),On-Site,26.4,2025-05-17
IND2028703,AWS,Data Engineer,Kochi,Tier 2,Mid (3-6 yrs),Hybrid,2.4,2025-07-23
IND2028703,ETL,Data Engineer,Kochi,Tier 2,Mid (3-6 yrs),Hybrid,2.4,2025-07-23
IND2028703,dbt,Data Engineer,Kochi,Tier 2,Mid (3-6 yrs),Hybrid,2.4,2025-07-23
IND2028716,SQL,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,36.1,2025-09-27
IND2028716,Statistics,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,36.1,2025-09-27
IND2028716,Tableau,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,36.1,2025-09-27
IND2028716,Power BI,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,36.1,2025-09-27
IND2028726,Requirements Gathering,Business Analyst,Ahmedabad,Tier 2,Junior (1-3 yrs),Hybrid,7.3,2025-08-07
IND2028726,Excel,Business Analyst,Ahmedabad,Tier 2,Junior (1-3 yrs),Hybrid,7.3,2025-08-07
IND2028726,JIRA,Business Analyst,Ahmedabad,Tier 2,Junior (1-3 yrs),Hybrid,7.3,2025-08-07
IND2028732,Kafka,Data Engineer,Remote,Remote,Junior (1-3 yrs),Hybrid,10.8,2025-10-28
IND2028732,dbt,Data Engineer,Remote,Remote,Junior (1-3 yrs),Hybrid,10.8,2025-10-28
IND2028732,Spark,Data Engineer,Remote,Remote,Junior (1-3 yrs),Hybrid,10.8,2025-10-28
IND2028732,SQL,Data Engineer,Remote,Remote,Junior (1-3 yrs),Hybrid,10.8,2025-10-28
IND2028732,Python,Data Engineer,Remote,Remote,Junior (1-3 yrs),Hybrid,10.8,2025-10-28
IND2028736,Tableau,Data Scientist,Delhi,Tier 1,Lead (10+ yrs),Hybrid,1.7,2025-06-08
IND2028736,TensorFlow,Data Scientist,Delhi,Tier 1,Lead (10+ yrs),Hybrid,1.7,2025-06-08
IND2028736,NLP,Data Scientist,Delhi,Tier 1,Lead (10+ yrs),Hybrid,1.7,2025-06-08
IND2028737,Python,Data Scientist,Delhi,Tier 1,Fresher (0-1 yr),On-Site,7.7,2026-02-03
IND2028737,Pandas,Data Scientist,Delhi,Tier 1,Fresher (0-1 yr),On-Site,7.7,2026-02-03
IND2028737,Statistics,Data Scientist,Delhi,Tier 1,Fresher (0-1 yr),On-Site,7.7,2026-02-03
IND2028737,Machine Learning,Data Scientist,Delhi,Tier 1,Fresher (0-1 yr),On-Site,7.7,2026-02-03
IND2028737,SQL,Data Scientist,Delhi,Tier 1,Fresher (0-1 yr),On-Site,7.7,2026-02-03
IND2028739,AWS,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),Hybrid,18.5,2025-10-17
IND2028739,Kafka,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),Hybrid,18.5,2025-10-17
IND2028739,dbt,Data Engineer,Indore,Tier 2,Mid (3-6 yrs),Hybrid,18.5,2025-10-17
IND2028741,Data Visualization,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,52.8,2024-06-21
IND2028741,Tableau,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,52.8,2024-06-21
IND2028741,Excel,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,52.8,2024-06-21
IND2028741,SQL,Data Analyst,Remote,Remote,Senior (6-10 yrs),Remote,52.8,2024-06-21
IND2028746,Tableau,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,22.7,2025-12-08
IND2028746,Statistics,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,22.7,2025-12-08
IND2028746,NLP,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,22.7,2025-12-08
IND2028746,Deep Learning,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,22.7,2025-12-08
IND2028746,Scikit-learn,Data Scientist,Remote,Remote,Mid (3-6 yrs),On-Site,22.7,2025-12-08
IND2028755,Tableau,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,6.0,2026-04-25
IND2028755,Machine Learning,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,6.0,2026-04-25
IND2028755,Statistics,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,6.0,2026-04-25
IND2028755,Pandas,Data Scientist,Mumbai,Tier 1,Fresher (0-1 yr),On-Site,6.0,2026-04-25
IND2028756,Requirements Gathering,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028756,Power BI,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028756,SQL,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028756,JIRA,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028756,Agile,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028756,Excel,Business Analyst,Jaipur,Tier 2,Fresher (0-1 yr),On-Site,4.5,2025-09-19
IND2028760,Excel,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,6.1,2024-08-23
IND2028760,Requirements Gathering,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,6.1,2024-08-23
IND2028760,JIRA,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,6.1,2024-08-23
IND2028760,SQL,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,6.1,2024-08-23
IND2028760,Agile,Business Analyst,Pune,Tier 1,Fresher (0-1 yr),Hybrid,6.1,2024-08-23
IND2028763,Python,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028763,Data Visualization,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028763,SQL,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028763,Statistics,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028763,Tableau,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028763,Excel,Data Analyst,Mumbai,Tier 1,Senior (6-10 yrs),On-Site,40.6,2025-10-11
IND2028768,SQL,Business Analyst,Delhi,Tier 1,Lead (10+ yrs),On-Site,47.5,2025-02-17
IND2028768,Agile,Business Analyst,Delhi,Tier 1,Lead (10+ yrs),On-Site,47.5,2025-02-17
IND2028768,Excel,Business Analyst,Delhi,Tier 1,Lead (10+ yrs),On-Site,47.5,2025-02-17
IND2028775,Excel,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028775,SQL,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028775,Agile,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028775,JIRA,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028775,Requirements Gathering,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028775,Power BI,Business Analyst,Chennai,Tier 1,Mid (3-6 yrs),Hybrid,26.6,2026-04-08
IND2028780,Pandas,Data Scientist,Nagpur,Tier 2,Fresher (0-1 yr),Hybrid,2.6,2025-02-04
IND2028780,Statistics,Data Scientist,Nagpur,Tier 2,Fresher (0-1 yr),Hybrid,2.6,2025-02-04
IND2028780,NLP,Data Scientist,Nagpur,Tier 2,Fresher (0-1 yr),Hybrid,2.6,2025-02-04
IND2028780,Machine Learning,Data Scientist,Nagpur,Tier 2,Fresher (0-1 yr),Hybrid,2.6,2025-02-04
IND2028780,Tableau,Data Scientist,Nagpur,Tier 2,Fresher (0-1 yr),Hybrid,2.6,2025-02-04
IND2028784,Tableau,Data Scientist,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,9.8,2025-08-03
IND2028784,Scikit-learn,Data Scientist,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,9.8,2025-08-03
IND2028784,Pandas,Data Scientist,Bangalore,Tier 1,Fresher (0-1 yr),On-Site,9.8,2025-08-03
IND2028788,Requirements Gathering,Business Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,1.4,2025-05-27
IND2028788,Excel,Business Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,1.4,2025-05-27
IND2028788,SQL,Business Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,1.4,2025-05-27
IND2028788,Agile,Business Analyst,Jaipur,Tier 2,Senior (6-10 yrs),On-Site,1.4,2025-05-27
IND2028794,SQL,Data Engineer,Jaipur,Tier 2,Junior (1-3 yrs),Hybrid,6.9,2024-12-06
IND2028794,AWS,Data Engineer,Jaipur,Tier 2,Junior (1-3 yrs),Hybrid,6.9,2024-12-06
IND2028794,Kafka,Data Engineer,Jaipur,Tier 2,Junior (1-3 yrs),Hybrid,6.9,2024-12-06
IND2028794,Airflow,Data Engineer,Jaipur,Tier 2,Junior (1-3 yrs),Hybrid,6.9,2024-12-06
IND2028797,NLP,Data Scientist,Remote,Remote,Fresher (0-1 yr),Hybrid,5.6,2024-10-27
IND2028797,Python,Data Scientist,Remote,Remote,Fresher (0-1 yr),Hybrid,5.6,2024-10-27
IND2028797,Machine Learning,Data Scientist,Remote,Remote,Fresher (0-1 yr),Hybrid,5.6,2024-10-27
IND2028797,Scikit-learn,Data Scientist,Remote,Remote,Fresher (0-1 yr),Hybrid,5.6,2024-10-27
IND2028797,SQL,Data Scientist,Remote,Remote,Fresher (0-1 yr),Hybrid,5.6,2024-10-27
IND2028798,SQL,Data Engineer,Remote,Remote,Fresher (0-1 yr),Remote,5.1,2024-08-15
IND2028798,Airflow,Data Engineer,Remote,Remote,Fresher (0-1 yr),Remote,5.1,2024-08-15
IND2028798,AWS,Data Engineer,Remote,Remote,Fresher (0-1 yr),Remote,5.1,2024-08-15
IND2028798,Kafka,Data Engineer,Remote,Remote,Fresher (0-1 yr),Remote,5.1,2024-08-15
IND2028798,ETL,Data Engineer,Remote,Remote,Fresher (0-1 yr),Remote,5.1,2024-08-15
IND2028805,Power BI,Data Analyst,Pune,Tier 1,Mid (3-6 yrs),On-Site,2.4,2026-02-26
IND2028805,Statistics,Data Analyst,Pune,Tier 1,Mid (3-6 yrs),On-Site,2.4,2026-02-26
IND2028805,SQL,Data Analyst,Pune,Tier 1,Mid (3-6 yrs),On-Site,2.4,2026-02-26
IND2028805,Data Visualization,Data Analyst,Pune,Tier 1,Mid (3-6 yrs),On-Site,2.4,2026-02-26
IND2028816,SQL,Business Analyst,Nagpur,Tier 2,Mid (3-6 yrs),On-Site,16.9,2024-06-05
IND2028816,Requirements Gathering,Business Analyst,Nagpur,Tier 2,Mid (3-6 yrs),On-Site,16.9,2024-06-05
IND2028816,Agile,Business Analyst,Nagpur,Tier 2,Mid (3-6 yrs),On-Site,16.9,2024-06-05
IND2028816,JIRA,Business Analyst,Nagpur,Tier 2,Mid (3-6 yrs),On-Site,16.9,2024-06-05
IND2028816,Excel,Business Analyst,Nagpur,Tier 2,Mid (3-6 yrs),On-Site,16.9,2024-06-05
IND2028819,JIRA,Business Analyst,Jaipur,Tier 2,Mid (3-6 yrs),On-Site,17.7,2025-05-08
IND2028819,Requirements Gathering,Business Analyst,Jaipur,Tier 2,Mid (3-6 yrs),On-Site,17.7,2025-05-08
IND2028819,Excel,Business Analyst,Jaipur,Tier 2,Mid (3-6 yrs),On-Site,17.7,2025-05-08
IND2028819,Agile,Business Analyst,Jaipur,Tier 2,Mid (3-6 yrs),On-Site,17.7,2025-05-08
IND2028819,SQL,Business Analyst,Jaipur,Tier 2,Mid (3-6 yrs),On-Site,17.7,2025-05-08
IND2028824,Tableau,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028824,Pandas,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028824,Statistics,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028824,NLP,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028824,Machine Learning,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028824,SQL,Data Scientist,Remote,Remote,Senior (6-10 yrs),Hybrid,39.5,2025-02-23
IND2028826,Excel,Business Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.4,2026-03-08
IND2028826,Power BI,Business Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.4,2026-03-08
IND2028826,JIRA,Business Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.4,2026-03-08
IND2028826,Requirements Gathering,Business Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.4,2026-03-08
IND2028826,Agile,Business Analyst,Remote,Remote,Mid (3-6 yrs),Remote,20.4,2026-03-08
IND2028833,Excel,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028833,Power BI,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028833,Agile,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028833,SQL,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028833,JIRA,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028833,Requirements Gathering,Business Analyst,Bangalore,Tier 1,Lead (10+ yrs),On-Site,52.5,2024-12-23
IND2028836,SQL,Data Analyst,Chennai,Tier 1,Mid (3-6 yrs),On-Site,26.6,2024-10-22
IND2028836,Tableau,Data Analyst,Chennai,Tier 1,Mid (3-6 yrs),On-Site,26.6,2024-10-22
IND2028836,Excel,Data Analyst,Chennai,Tier 1,Mid (3-6 yrs),On-Site,26.6,2024-10-22
IND2028846,Kafka,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028846,SQL,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028846,Spark,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028846,ETL,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028846,Python,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028846,dbt,Data Engineer,Lucknow,Tier 2,Junior (1-3 yrs),Hybrid,14.8,2026-02-20
IND2028847,SQL,Data Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,39.6,2025-12-16
IND2028847,Tableau,Data Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,39.6,2025-12-16
IND2028847,Data Visualization,Data Analyst,Remote,Remote,Senior (6-10 yrs),Hybrid,39.6,2025-12-16
IND2028855,Deep Learning,Data Scientist,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2025-10-22
IND2028855,Pandas,Data Scientist,Pune,Tier 1,Fresher (0-1 yr),Hybrid,3.9,2025-10-22
