Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2027202,Business Analyst,Wipro,MNC,Consulting,Remote,Remote,Fresher (0-1 yr),Contract,On-Site,4.9,"Requirements Gathering, Agile, Power BI",PhD,3,275,4.2,2024-06-19
IND2027207,Business Analyst,Tech Mahindra,MNC,FinTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.0,"Power BI, JIRA, Excel, SQL",B.Tech/B.E.,2,101,3.8,2024-06-14
IND2027208,Data Analyst,Khatabook,Startup,Consulting,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.1,"Statistics, Power BI, SQL, Data Visualization, Python, Tableau",M.Tech/M.E.,3,144,3.8,2026-02-28
IND2027211,Data Analyst,ONGC,PSU/Govt,Consulting,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,18.9,"Tableau, Excel, Python, Power BI",B.Sc (CS/IT),1,97,3.8,2026-02-21
IND2027213,Data Engineer,TCS,MNC,Manufacturing,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,12.8,"ETL, SQL, dbt",MCA,2,160,3.4,2026-01-14
IND2027217,Data Engineer,Cognizant,MNC,FinTech,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.4,"Airflow, ETL, dbt, SQL, Spark, Kafka",B.Tech/B.E.,3,338,3.8,2026-03-27
IND2027219,Data Scientist,Paytm,Indian Unicorn,HealthTech,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.1,"Python, Statistics, SQL, Tableau, TensorFlow, Scikit-learn",MCA,1,91,2.6,2025-11-26
IND2027220,Data Engineer,Khatabook,Startup,Information Technology,Chandigarh,Tier 2,Lead (10+ yrs),Part-Time,Hybrid,68.9,"Airflow, Spark, Kafka, ETL, AWS",B.Sc (CS/IT),2,202,4.2,2025-12-05
IND2027222,Data Scientist,Postman,Startup,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,36.1,"Python, TensorFlow, SQL, Machine Learning, Scikit-learn, Statistics",B.Tech/B.E.,15,665,3.9,2025-12-06
IND2027226,Data Analyst,Zomato,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,21.9,"SQL, Excel, Python, Statistics, Tableau",B.Tech/B.E.,3,299,3.8,2025-01-25
IND2027233,Data Scientist,Tech Mahindra,MNC,FinTech,Hyderabad,Tier 1,Lead (10+ yrs),Contract,On-Site,76.2,"Scikit-learn, Pandas, Machine Learning, Statistics, NLP",M.Tech/M.E.,1,71,3.3,2025-05-31
IND2027243,Data Scientist,Zomato,Indian Unicorn,Manufacturing,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,11.7,"Machine Learning, Scikit-learn, Pandas, Statistics",B.Sc (CS/IT),1,106,3.9,2024-11-04
IND2027244,Data Analyst,Slice,Startup,E-Commerce,Chennai,Tier 1,Lead (10+ yrs),Internship,Hybrid,2.5,"Tableau, Statistics, Power BI, Excel, Python, SQL",MBA,2,220,3.6,2026-02-27
IND2027260,Data Analyst,Deloitte,MNC,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,5.7,"Data Visualization, Python, Statistics, Excel, Tableau, SQL",MCA,2,159,3.8,2025-09-10
IND2027262,Data Scientist,Zerodha,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Contract,Hybrid,16.4,"Deep Learning, NLP, SQL, Machine Learning, Python, TensorFlow",B.Sc (CS/IT),10,567,3.5,2024-11-11
IND2027264,Data Analyst,Cisco,MNC,Manufacturing,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.3,"SQL, Power BI, Tableau",B.Tech/B.E.,1,82,3.5,2026-01-30
IND2027274,Business Analyst,NTPC,PSU/Govt,Manufacturing,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,13.8,"Excel, Power BI, Agile, Requirements Gathering, JIRA, SQL",B.Tech/B.E.,1,103,3.7,2026-01-12
IND2027295,Business Analyst,Chargebee,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,26.7,"Excel, JIRA, Agile",B.Tech/B.E.,1,118,3.1,2024-06-03
IND2027296,Business Analyst,ISRO,PSU/Govt,FinTech,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,15.7,"SQL, Agile, Excel, Requirements Gathering, Power BI",M.Tech/M.E.,3,324,3.5,2025-09-28
IND2027298,Data Analyst,HCL Technologies,MNC,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.7,"Statistics, Data Visualization, Tableau, SQL",B.Tech/B.E.,10,1160,3.5,2026-01-18
IND2027299,Data Analyst,Deloitte,MNC,HealthTech,Bangalore,Tier 1,Lead (10+ yrs),Part-Time,On-Site,51.6,"Statistics, Python, Power BI, Data Visualization, Excel, SQL",MBA,2,229,3.2,2025-04-19
IND2027302,Data Scientist,CRED,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,14.9,"Pandas, NLP, TensorFlow",B.Com + Certification,1,46,3.3,2025-12-20
IND2027317,Data Engineer,InMobi,Startup,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.6,"Airflow, Python, Kafka, SQL, Spark, AWS",M.Tech/M.E.,2,115,4.2,2024-09-04
IND2027324,Data Engineer,Deloitte,MNC,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.9,"SQL, Kafka, Airflow",B.Tech/B.E.,20,2263,3.2,2024-09-16
IND2027333,Data Analyst,ONGC,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Internship,Remote,3.3,"Data Visualization, SQL, Tableau",M.Tech/M.E.,2,236,4.0,2024-09-28
IND2027334,Data Analyst,Infosys,MNC,Manufacturing,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.2,"Statistics, Python, SQL, Data Visualization, Excel, Tableau",B.Tech/B.E.,5,568,4.1,2025-01-22
IND2027339,Data Engineer,HCL Technologies,MNC,EdTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.3,"AWS, Python, dbt",B.Tech/B.E.,1,79,3.7,2025-03-19
IND2027346,Data Scientist,Urban Company,Startup,Consulting,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.8,"Scikit-learn, Deep Learning, NLP, Pandas, Machine Learning",BCA,5,544,3.0,2026-04-24
IND2027353,Data Analyst,Chargebee,Startup,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Contract,Remote,46.7,"Power BI, SQL, Statistics, Excel, Python, Tableau",B.Tech/B.E.,3,348,4.3,2024-08-04
IND2027361,Data Scientist,Accenture,MNC,FinTech,Indore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,20.5,"Tableau, Deep Learning, Pandas, Statistics, Machine Learning",B.Tech/B.E.,2,122,4.3,2025-08-28
IND2027369,Data Analyst,Deloitte,MNC,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,35.7,"Excel, SQL, Python, Tableau, Statistics",B.Sc (CS/IT),1,111,3.4,2025-03-31
IND2027390,Business Analyst,Flipkart,Indian Unicorn,Manufacturing,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,42.3,"SQL, Power BI, JIRA, Requirements Gathering, Agile, Excel",B.Tech/B.E.,1,99,3.7,2026-04-01
IND2027396,Data Engineer,HAL,PSU/Govt,E-Commerce,Kolkata,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,21.5,"Kafka, Python, ETL, AWS, dbt, Spark",B.Com + Certification,15,1786,2.9,2024-08-09
IND2027397,Data Scientist,Khatabook,Startup,Manufacturing,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"NLP, Scikit-learn, Statistics, Machine Learning",B.Tech/B.E.,5,317,3.9,2025-12-03
IND2027404,Data Scientist,Microsoft,MNC,Manufacturing,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,41.4,"Deep Learning, Python, NLP, SQL, Machine Learning",B.Tech/B.E.,3,95,4.2,2024-09-27
IND2027406,Data Analyst,Zerodha,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,19.5,"SQL, Statistics, Tableau",MCA,1,84,3.9,2025-02-11
IND2027422,Business Analyst,Postman,Startup,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.5,"Excel, Power BI, Agile, JIRA",B.Tech/B.E.,1,76,3.8,2025-07-17
IND2027423,Business Analyst,Tech Mahindra,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,Hybrid,2.0,"Requirements Gathering, Excel, Agile, Power BI, SQL",B.Sc (CS/IT),2,156,3.9,2024-10-07
IND2027427,Data Engineer,Khatabook,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,14.5,"Kafka, ETL, AWS, SQL",B.Tech/B.E.,1,63,3.2,2024-11-07
IND2027433,Data Analyst,Nykaa,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.7,"Data Visualization, Python, Power BI",M.Tech/M.E.,10,1008,4.3,2024-07-14
IND2027437,Data Scientist,PhonePe,Indian Unicorn,Consulting,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,26.4,"TensorFlow, Deep Learning, Pandas, SQL, NLP, Tableau",B.Tech/B.E.,1,64,3.6,2024-09-09
IND2027440,Business Analyst,Khatabook,Startup,FinTech,Chandigarh,Tier 2,Lead (10+ yrs),Internship,Hybrid,3.1,"Requirements Gathering, Power BI, Excel, JIRA",B.Tech/B.E.,5,591,3.2,2025-04-29
IND2027444,Data Analyst,Wipro,MNC,HealthTech,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,17.5,"SQL, Statistics, Python",B.Com + Certification,2,187,2.8,2025-10-07
IND2027446,Data Analyst,Wipro,MNC,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,Hybrid,4.6,"Power BI, SQL, Excel, Statistics, Python",B.Tech/B.E.,2,182,2.9,2025-11-17
IND2027449,Data Scientist,Oracle,MNC,E-Commerce,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.6,"Statistics, SQL, Python, Tableau, NLP",B.Com + Certification,10,573,2.6,2025-10-25
IND2027451,Data Scientist,BHEL,PSU/Govt,Information Technology,Bhubaneswar,Tier 2,Lead (10+ yrs),Part-Time,Hybrid,35.9,"Machine Learning, Deep Learning, SQL",B.Tech/B.E.,1,101,4.1,2026-01-23
IND2027467,Data Scientist,Slice,Startup,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,17.6,"SQL, NLP, Pandas, Statistics",B.Tech/B.E.,2,158,3.4,2025-12-06
IND2027473,Data Engineer,Cisco,MNC,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Part-Time,On-Site,10.7,"SQL, ETL, dbt, Airflow, Python",M.Tech/M.E.,3,238,3.5,2024-10-19
IND2027475,Data Analyst,Google,MNC,Consulting,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,64.7,"Python, Statistics, Power BI, Data Visualization",B.Tech/B.E.,5,440,3.3,2025-03-07
IND2027477,Business Analyst,MakeMyTrip,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,8.2,"JIRA, SQL, Excel, Requirements Gathering, Power BI, Agile",MCA,20,771,3.3,2025-01-09
IND2027479,Business Analyst,Hasura,Startup,Information Technology,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,24.0,"SQL, Requirements Gathering, Power BI",MBA,3,211,4.2,2024-08-28
IND2027480,Data Analyst,Setu,Startup,Manufacturing,Remote,Remote,Mid (3-6 yrs),Internship,Remote,2.1,"Data Visualization, Excel, Tableau, Statistics, Power BI, Python",MBA,2,22,3.4,2025-06-27
IND2027488,Data Analyst,Fi Money,Startup,FinTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,40.1,"Python, Statistics, Data Visualization, Tableau, Excel, Power BI",BCA,10,401,3.2,2024-11-24
IND2027495,Data Engineer,Infosys,MNC,Gaming,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.6,"Airflow, ETL, SQL, dbt, Spark, AWS",MCA,5,350,4.0,2026-03-10
IND2027513,Data Scientist,Ola,Indian Unicorn,E-Commerce,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,83.0,"NLP, Statistics, Scikit-learn, TensorFlow",B.Tech/B.E.,1,63,3.5,2025-04-11
IND2027521,Data Scientist,Meesho,Indian Unicorn,Manufacturing,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,23.0,"NLP, Python, Tableau, Statistics, Deep Learning, Pandas",B.Tech/B.E.,5,436,2.9,2026-02-21
IND2027528,Business Analyst,Infosys,MNC,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,12.8,"Requirements Gathering, Agile, Power BI, Excel, SQL, JIRA",M.Tech/M.E.,3,191,3.9,2025-01-27
IND2027533,Data Analyst,Accenture,MNC,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Contract,On-Site,40.8,"Python, Tableau, Statistics",M.Tech/M.E.,2,153,2.9,2025-01-24
IND2027539,Business Analyst,Slice,Startup,Manufacturing,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,43.8,"Agile, Excel, Power BI, SQL",BCA,1,86,2.9,2024-10-30
IND2027545,Data Analyst,Zomato,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,44.5,"Power BI, Tableau, Statistics, SQL, Excel, Data Visualization",B.Tech/B.E.,3,162,4.0,2025-06-19
IND2027556,Data Analyst,HCL Technologies,MNC,Manufacturing,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.0,"Tableau, Statistics, SQL, Power BI",B.Sc (CS/IT),10,649,3.2,2024-12-19
IND2027559,Business Analyst,Wipro,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.6,"JIRA, Excel, Power BI, SQL, Requirements Gathering, Agile",B.Tech/B.E.,3,352,4.3,2024-08-19
IND2027568,Data Analyst,Byju's,Indian Unicorn,Information Technology,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,52.3,"Tableau, Python, Excel, Power BI, SQL, Statistics",BCA,3,299,3.9,2025-12-01
IND2027571,Business Analyst,Setu,Startup,Banking & Finance,Hyderabad,Tier 1,Junior (1-3 yrs),Internship,Hybrid,2.7,"Power BI, JIRA, SQL, Excel, Requirements Gathering",MCA,1,61,3.5,2026-02-22
IND2027572,Data Engineer,Wipro,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Internship,Remote,1.5,"Kafka, ETL, Spark, SQL, dbt, AWS",M.Tech/M.E.,1,106,3.2,2025-04-13
IND2027575,Data Analyst,Wipro,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.4,"Python, Statistics, Power BI, SQL",B.Tech/B.E.,5,217,3.7,2024-08-05
IND2027578,Data Analyst,Infosys,MNC,Banking & Finance,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.0,"Data Visualization, Python, SQL, Excel, Tableau",BCA,3,192,4.3,2026-03-17
IND2027586,Data Scientist,Accenture,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,30.2,"Machine Learning, SQL, Deep Learning, Statistics",B.Tech/B.E.,3,106,3.6,2025-05-03
IND2027591,Data Engineer,Darwinbox,Startup,E-Commerce,Hyderabad,Tier 1,Lead (10+ yrs),Internship,On-Site,2.1,"dbt, Airflow, SQL, Kafka, AWS, ETL",B.Tech/B.E.,2,184,4.2,2024-06-05
IND2027605,Data Engineer,HAL,PSU/Govt,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Contract,Hybrid,6.8,"ETL, AWS, SQL, Airflow",MCA,1,88,3.9,2024-06-03
IND2027608,Business Analyst,Cisco,MNC,Gaming,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,19.5,"Agile, JIRA, SQL, Excel, Power BI, Requirements Gathering",B.Tech/B.E.,1,105,4.1,2025-10-01
IND2027613,Data Analyst,Fi Money,Startup,Automobile,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,70.3,"SQL, Python, Excel, Data Visualization, Power BI",MBA,2,187,3.9,2025-03-20
IND2027623,Data Scientist,Microsoft,MNC,Information Technology,Pune,Tier 1,Lead (10+ yrs),Full-Time,On-Site,79.2,"Python, NLP, Deep Learning, Scikit-learn",B.Tech/B.E.,2,171,3.4,2024-11-22
IND2027624,Data Engineer,Cognizant,MNC,HealthTech,Mumbai,Tier 1,Fresher (0-1 yr),Contract,On-Site,4.9,"Spark, Python, ETL, Kafka, dbt, SQL",M.Tech/M.E.,5,494,3.7,2025-10-29
IND2027627,Data Scientist,HCL Technologies,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.6,"Statistics, NLP, TensorFlow, Scikit-learn, Tableau, Python",MCA,1,114,3.8,2025-12-12
IND2027635,Data Analyst,MakeMyTrip,Indian Unicorn,Banking & Finance,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,48.4,"Tableau, Power BI, Statistics, Python",MBA,3,230,3.9,2026-03-11
IND2027643,Data Analyst,BEL,PSU/Govt,E-Commerce,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.1,"Tableau, Statistics, SQL, Python, Excel, Data Visualization",B.Tech/B.E.,2,147,3.4,2024-06-04
IND2027647,Data Scientist,Darwinbox,Startup,Information Technology,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,45.6,"Machine Learning, SQL, Tableau, Deep Learning, Scikit-learn",B.Tech/B.E.,2,146,3.7,2026-03-14
IND2027660,Data Analyst,Google,MNC,Gaming,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.5,"Power BI, SQL, Data Visualization",M.Tech/M.E.,2,227,3.2,2024-12-08
IND2027663,Data Engineer,BSNL,PSU/Govt,HealthTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.2,"Python, ETL, dbt",B.Tech/B.E.,3,286,3.1,2025-04-04
IND2027670,Data Scientist,Ola,Indian Unicorn,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,88.5,"TensorFlow, SQL, Scikit-learn, Machine Learning, Tableau",M.Tech/M.E.,1,105,3.0,2025-01-29
IND2027680,Business Analyst,Capgemini,MNC,E-Commerce,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,29.5,"Excel, SQL, Requirements Gathering",M.Tech/M.E.,3,141,3.5,2025-03-24
IND2027694,Data Analyst,Setu,Startup,Gaming,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,14.7,"Tableau, SQL, Power BI, Excel, Statistics",B.Tech/B.E.,3,347,4.2,2025-05-19
IND2027696,Data Scientist,Infosys,MNC,Media & Entertainment,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.5,"Statistics, SQL, Tableau, Machine Learning",MCA,1,37,4.2,2026-03-11
IND2027700,Business Analyst,Postman,Startup,EdTech,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,38.9,"JIRA, Agile, SQL, Excel",M.Tech/M.E.,3,257,4.0,2025-06-24
IND2027710,Data Analyst,IBM,MNC,FinTech,Pune,Tier 1,Lead (10+ yrs),Internship,Hybrid,2.2,"Statistics, Python, Tableau, SQL",M.Tech/M.E.,20,666,4.0,2024-08-09
IND2027715,Data Scientist,Dream11,Indian Unicorn,Consulting,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,25.8,"Statistics, Scikit-learn, TensorFlow, Deep Learning, NLP",B.Com + Certification,1,37,3.8,2025-07-07
IND2027719,Data Engineer,Khatabook,Startup,E-Commerce,Kolkata,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,27.9,"Kafka, Python, ETL, SQL",B.Tech/B.E.,2,211,3.3,2026-02-20
IND2027738,Data Scientist,Ola,Indian Unicorn,FinTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,38.3,"Scikit-learn, SQL, Statistics",M.Tech/M.E.,1,72,3.0,2025-03-24
IND2027739,Data Scientist,Accenture,MNC,FinTech,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,30.3,"Statistics, TensorFlow, NLP, Python, Scikit-learn, Tableau",B.Tech/B.E.,3,101,4.1,2024-08-29
IND2027749,Data Analyst,PhonePe,Indian Unicorn,Information Technology,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,25.7,"Python, Statistics, Data Visualization, Power BI",B.Sc (CS/IT),2,225,3.9,2026-01-08
IND2027755,Business Analyst,Wipro,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Part-Time,Remote,4.7,"Requirements Gathering, Excel, SQL, Agile",B.Tech/B.E.,2,228,3.1,2025-02-26
IND2027758,Data Engineer,Razorpay,Indian Unicorn,E-Commerce,Hyderabad,Tier 1,Lead (10+ yrs),Contract,Hybrid,77.0,"Python, Spark, dbt, Kafka, Airflow, AWS",MCA,20,1873,2.7,2024-06-23
IND2027767,Data Scientist,Tech Mahindra,MNC,FinTech,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.8,"NLP, Pandas, Machine Learning, Statistics, Scikit-learn, TensorFlow",B.Tech/B.E.,1,44,4.0,2024-11-29
IND2027772,Business Analyst,Lenskart,Startup,Media & Entertainment,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,24.2,"Excel, Power BI, SQL",B.Tech/B.E.,1,109,3.9,2025-02-08
IND2027775,Data Scientist,Lenskart,Startup,Government/PSU,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.7,"Pandas, TensorFlow, Python",MCA,2,236,3.8,2024-11-07
IND2027776,Data Scientist,ONGC,PSU/Govt,Information Technology,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,3.8,"TensorFlow, SQL, Python",B.Tech/B.E.,2,155,3.9,2026-04-23
IND2027781,Data Engineer,Paytm,Indian Unicorn,Banking & Finance,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,28.9,"Python, SQL, dbt, Kafka, ETL, Spark",B.Com + Certification,1,35,4.0,2026-01-04
IND2027788,Data Engineer,Slice,Startup,Government/PSU,Chennai,Tier 1,Junior (1-3 yrs),Part-Time,On-Site,14.5,"Spark, AWS, Airflow, SQL, ETL, Kafka",MCA,5,336,2.9,2025-07-24
IND2027792,Business Analyst,Darwinbox,Startup,EdTech,Indore,Tier 2,Mid (3-6 yrs),Contract,Hybrid,21.4,"SQL, Power BI, Requirements Gathering",MBA,1,105,3.6,2024-07-17
IND2027795,Data Analyst,ISRO,PSU/Govt,EdTech,Remote,Remote,Mid (3-6 yrs),Part-Time,Remote,11.5,"SQL, Excel, Data Visualization, Python",B.Tech/B.E.,5,277,3.9,2025-04-02
IND2027798,Data Analyst,Google,MNC,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,23.6,"Data Visualization, Statistics, SQL, Tableau",B.Tech/B.E.,2,212,4.2,2024-10-08
IND2027805,Data Analyst,Zoho,Indian Unicorn,Information Technology,Nagpur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,60.7,"Excel, Python, Statistics, Tableau",B.Tech/B.E.,2,99,4.2,2025-12-06
IND2027812,Business Analyst,Cisco,MNC,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Contract,On-Site,5.4,"Excel, Agile, JIRA, Power BI, SQL",B.Sc (CS/IT),1,78,3.5,2025-04-15
IND2027813,Business Analyst,Zerodha,Startup,Information Technology,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,52.8,"SQL, Agile, JIRA, Requirements Gathering",MBA,2,139,3.6,2025-04-10
IND2027814,Business Analyst,Zerodha,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Part-Time,Remote,39.7,"Power BI, Agile, Requirements Gathering, JIRA, Excel",MBA,2,216,4.0,2024-09-13
IND2027815,Data Analyst,ISRO,PSU/Govt,Government/PSU,Ahmedabad,Tier 2,Mid (3-6 yrs),Internship,Hybrid,0.9,"Tableau, Data Visualization, Statistics, SQL, Excel",BCA,2,86,2.9,2026-01-10
IND2027819,Data Scientist,BEL,PSU/Govt,E-Commerce,Pune,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,19.3,"Statistics, Deep Learning, NLP, Machine Learning",BCA,2,191,3.4,2025-08-05
IND2027826,Business Analyst,Infosys,MNC,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,10.8,"Agile, Excel, Requirements Gathering, JIRA, SQL",M.Tech/M.E.,20,2177,3.5,2024-09-18
IND2027830,Business Analyst,PhonePe,Indian Unicorn,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.4,"Power BI, Agile, JIRA, Excel, Requirements Gathering, SQL",B.Tech/B.E.,1,98,3.7,2025-09-29
IND2027834,Business Analyst,IBM,MNC,HealthTech,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Hybrid,9.2,"Requirements Gathering, SQL, Agile, Power BI",B.Tech/B.E.,2,153,3.9,2025-09-06
IND2027836,Data Analyst,Amazon,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.5,"Tableau, Statistics, Data Visualization, Python",B.Sc (CS/IT),1,75,3.6,2025-01-28
IND2027842,Business Analyst,Slice,Startup,Manufacturing,Remote,Remote,Lead (10+ yrs),Contract,Remote,78.9,"SQL, Requirements Gathering, Power BI, Agile, JIRA, Excel",B.Tech/B.E.,5,495,4.1,2025-12-29
IND2027845,Data Scientist,Cognizant,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,10.6,"Deep Learning, Statistics, Python",MCA,2,72,3.6,2025-07-07
IND2027846,Business Analyst,Urban Company,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,44.3,"Power BI, SQL, Excel, JIRA",M.Tech/M.E.,10,739,3.6,2025-04-09
IND2027854,Data Scientist,Hasura,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,19.2,"Machine Learning, Statistics, Tableau, NLP, Pandas",B.Tech/B.E.,20,1675,3.0,2025-03-14
IND2027857,Data Scientist,HAL,PSU/Govt,EdTech,Bangalore,Tier 1,Fresher (0-1 yr),Internship,Hybrid,2.2,"Python, Deep Learning, Pandas",B.Tech/B.E.,1,92,3.4,2025-04-08
IND2027864,Data Scientist,Oracle,MNC,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,5.9,"Deep Learning, Tableau, Machine Learning, NLP",B.Tech/B.E.,1,83,3.7,2025-03-23
IND2027872,Business Analyst,Oracle,MNC,Manufacturing,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,21.7,"Requirements Gathering, Excel, Agile",BCA,3,223,3.5,2026-04-10
IND2027889,Business Analyst,Accenture,MNC,E-Commerce,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.5,"Requirements Gathering, Power BI, SQL, Excel, Agile",B.Sc (CS/IT),1,42,3.7,2025-09-20
IND2027897,Data Scientist,Amazon,MNC,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.5,"Python, NLP, Pandas, Scikit-learn, TensorFlow, SQL",B.Tech/B.E.,1,72,4.3,2026-04-22
